id	title	url	date	s_num	w_num	c_num	MedCollect	annotated
fn1094	Évi 1,5 millió doboznyi írnak fel belőle a háziorvosok. Kiderült, hogy teljesen hatástalan!	https://bekezdes.co/evi-1-5-millio-doboznyi-irnak-fel-belole-a-haziorvosok-kiderult-hogy-teljesen-hatastalan-126216	2022.04.21	13	264	1645	fn	False
fn1095	Kevesen tudják, hogy ezek növelik a stroke kialakulásának esélyét	https://bekezdes.co/kevesen-tudjak-hogy-ezek-novelik-a-stroke-kialakulasanak-eselyet-126150	2022.04.13	25	410	2377	fn	False
fn1096	A legjobb természetes altató, mely nem okoz fejfájást sem!	https://bekezdes.co/a-legjobb-termeszetes-altato-mely-nem-okoz-fejfajast-sem-126219	2022.04.22	11	150	851	fn	False
fn1097	Dr. Papp Lajos: milliók fognak meghalni a hazugság miatt	https://bekezdes.co/dr-papp-lajos-milliok-fognak-meghalni-a-hazugsag-miatt-126205	2022.04.20	22	433	2575	fn	False
fn110	Hibrid mutáns koronavírus jött létre két variáns összeolvadásából	https://www.szeretlekmagyarorszag.hu/tudomany/hibrid-mutans-koronavirus-jott-letre-ket-varians-osszeolvadasabol/	2021.02.17	20	445	2755	ctrl	False
fn1100	Kannabisz olaj: rákos csecsemő gyógyult fel a kezelést követően!	http://eztnezdmeg.net/kannabisz-olaj-rakos-csecsemo-gyogyult-fel-a-kezelest-kovetoen/	2018.11.07	26	515	3113	fn	False
fn1101	Véget érhet a rák kora: nincs többé áttét, egy új eljárás megakadályozza	http://eztnezdmeg.net/veget-erhet-a-rak-kora-nincs-tobbe-attet-egy-uj-eljaras-megakadalyozza/	2019.01.24	9	147	963	fn	False
fn1103	Lenkei szerint a magas vérnyomás egy hazugság, így kábítják az embereket!	http://eztnezdmeg.net/lenkei-szerint-a-magas-vernyomas-egy-hazugsag-igy-kabitjak-az-embereket/	2018.12.05	37	465	2890	fn	False
fn1104	Édesanyám 1 hónap alatt gyógyult ki a tüdőrákból. Naponta 4 kiskanállal éhgyomorra..	http://eztnezdmeg.net/edesanyam-1-honap-alatt-gyogyult-ki-a-tudorakbol-naponta-4-kiskanallal-ehgyomorra/	2018.11.25	61	812	4945	fn	False
fn1105	A rák 7 elfeledett gyógymódja, amit a gyógyszeripar a mai napig elrejt az emberek elől!	http://eztnezdmeg.net/a-rak-7-elfeledett-gyogymodja-amit-a-gyogyszeripar-a-mai-napig-elrejt-az-emberek-elol/	2018.11.23	49	822	5152	fn	False
fn1106	Az orvosprofesszor megmondta: stressz, az irigység, és a félelem a betegségek oka	http://eztnezdmeg.net/az-orvosprofesszor-megmondta-stressz-az-irigyseg-es-a-felelem-a-betegsegek-oka/	2018.11.18	12	247	1520	fn	False
fn1107	HAMAROSAN VÉRVIZSGÁLATTAL IS KIMUTATHATJÁK AZ AUTIZMUST	https://netextra.hu/hamarosan-vervizsgalattal-is-kimutathatjak-az-autizmust/		17	305	1957	fn	False
fn1108	BOTRÁNY! ÍGY VERTÉK ÁT A RÁKOS BETEGEKET	https://netextra.hu/botrany-igy-vertek-at-a-rakos-betegeket/		22	521	3263	fn	False
fn1109	Nincs megállás??? Halálos agyevő kórokozó szökött ki egy francia laboratóriumból	https://netextra.hu/nincs-megallas-halalos-agyevo-korokozo-szokott-ki-egy-francia-laboratoriumbol/	2021.07.30	12	314	2052	fn	False
fn111	PARAZITÁK ÁLTAL KIVÁLTOTT PAPILLÓMÁK ASZERVEZETBEN!			110	1417	8699	fn	True
fn1110	A WHO ÚJ JÁRVÁNYRA FIGYELMEZTET: MINDEN MÁSODIK EMBER VESZÉLYBEN!	http://titkokszigete.hu/a-who-uj-jarvanyra-figyelmeztet-minden-masodik-ember-veszelyben/	2022.05.04	17	375	2354	fn	False
fn1111	TERJED A KULLANCS, AMINEK A CSÍPÉSE ÉLETRE SZÓLÓ HÚSALLERGIÁT OKOZ! HA ILYET LÁTSZ, BAJ VAN!	http://titkokszigete.hu/terjed-a-kullancs-aminek-a-csipese-eletre-szolo-husallergiat-okoz-ha-ilyet-latsz-baj-van/	2022.05.03	21	495	2979	ctrl	False
fn1112	MÁTÓL MENTÁLIS ZAVAR A GYÁSZ: BOTRÁNYOS VÁLTOZTATÁS TÖRTÉNT!	http://titkokszigete.hu/matol-mentalis-zavar-a-gyasz-botranyos-valtoztatas-tortent/	2022.05.01	14	298	1846	fn	False
fn1114	FOKHAGYMÁS TEJES KEVERÉK: BIZONYÍTOTTAN JÓTÉKONY HATÁSAI VANNAK A SZERVEZETRE?	http://titkokszigete.hu/fokhagymas-tejes-keverek-bizonyitottan-jotekony-hatasai-vannak-a-szervezetre/	2021.05.04	34	360	2140	fn	False
fn1115	MAGYAR PARASZTORVOS TANÁCSAI AZ 50-ES ÉVEKBŐL: VERSBE SZEDETT KINCSKÉNT ŐRZIK TANÁCSAIT, MESSZE ELKERÜLHETŐK VELE A BETEGSÉGEK!	http://titkokszigete.hu/magyar-parasztorvos-tanacsai-az-50-es-evekbol-versbe-szedett-kincskent-orzik-tanacsait-messze-elkerulhetok-vele-a-betegsegek/	2019.05.04	147	1156	5894	fn	False
fn1116	ÉLELMISZERIPARI “HALÁLKONZERV”: NYOMOKBAN TUMOROKAT ÉS EGYÉB MEGBETEGEDÉSEKET TARTALMAZHAT!	http://titkokszigete.hu/elelmiszeripari-halalkonzerv-nyomokban-tumorokat-es-egyeb-megbetegedeseket-tartalmazhat/	2019.05.04	24	470	2910	fn	False
fn1117	HAMIS ÉLELMISZEREK, MŰKAJÁK ÁLTAL “MEGETETETT” TÁRSADALOM: A RÁK MELEGÁGYA?	http://titkokszigete.hu/hamis-elelmiszerek-mukajak-altal-megetetett-tarsadalom-a-rak-melegagya/	2019.05.04	26	407	2397	fn	False
fn1118	CSERNOBIL ÉS A RÁK: EZ LEHET A LEGNAGYOBB ELTUSOLT TITOK – A VILÁG AZ ATOMKATASZTRÓFA MIATT RÁKOSODIK EL?	http://titkokszigete.hu/csernobil-es-a-rak-ez-lehet-a-legnagyobb-eltusolt-titok-a-vilag-az-atomkatasztrofa-miatt-rakosodik-el/	2019.05.04	28	528	3294	fn	False
fn1119	KLÓROZOTT CSIRKE, HORMONKEZELT MARHAHÚS: AZ ÉLELMISZERIPAR FUTÓSZALAGJA MÖGÖTTI BORZALMAS IGAZSÁGOK	http://titkokszigete.hu/klorozott-csirke-hormonkezelt-marhahus-az-elelmiszeripar-futoszalagja-mogotti-borzalmas-igazsagok/	2019.05.04	28	440	2733	fn	False
fn1120	A kávéfogyasztás e két rettegett betegség ellen is védelmet nyújthat	https://bekezdes.co/a-kavefogyasztas-e-ket-rettegett-betegseg-ellen-is-vedelmet-nyujthat-126333	2022.05.03	16	412	2504	ctrl	False
fn1121	Gyakran szoktál szédülni? Akkor nagy esélyed van, hogy a 7 betegség közül valamelyikkel van dolgod.	https://bekezdes.co/gyakran-szoktal-szedulni-akkor-nagy-eselyed-van-hogy-a-7-betegseg-kozul-valamelyikkel-van-dolgod-126328	2022.05.03	27	334	1994	fn	False
fn1122	Dr. Lenkei megmondta: A kemoterápia méreg! - Meg fogsz lepődni, de ezt ajánlja helyette!	https://bekezdes.co/dr-lenkei-megmondta-a-kemoterapia-mereg-meg-fogsz-lepodni-de-ezt-ajanlja-helyette-101651	2018.11.02	86	1287	7139	fn	False
fn1123	Erre a nyolc jelre mindenképp figyelj oda!! Ezek egyértelműen jelzik ha a szíved nem működik megfelelően!	https://bekezdes.co/erre-a-nyolc-jelre-mindenkepp-figyelj-oda-ezek-egyertelmuen-jelzik-ha-a-szived-nem-mukodik-megfeleloen-101353	2018.10.26	32	396	2364	fn	False
fn1124	Ezért ne aludj el vizes hajjal - 4 nyomos ok a vizes hajjal való alvás ellen!	https://bekezdes.co/ezert-ne-aludj-el-vizes-hajjal-4-nyomos-ok-a-vizes-hajjal-valo-alvas-ellen-100974	2018.10.17	27	410	2558	ctrl	False
fn1125	Hivatalos: Elismerték hogy rákkeltő anyagot tartalmaz a csirkehús!	https://bekezdes.co/hivatalos-elismertek-hogy-rakkelto-anyagot-tartalmaz-a-csirkehus-87120	2018.07.29	15	248	1432	fn	False
fn1126	A fáradtság és a betegségek jelzik, hogy telítődött a nyirokrendszer! Hogyan szabadulhatsz meg tőle könnyedén!	https://bekezdes.co/a-faradtsag-es-a-betegsegek-jelzik-hogy-telitodott-a-nyirokrendszer-hogyan-szabadulhatsz-meg-tole-konnyeden-86562	2018.07.18	44	488	3023	fn	False
fn1127	Neked is 0-ás a vércsoportod? Akkor jobb ha kerüld el ezt! Megmentheti az életed!	https://bekezdes.co/neked-is-0-as-a-vercsoportod-akkor-jobb-ha-keruld-el-ezt-megmentheti-az-eleted-86441	2018.07.17	23	367	2265	fn	False
fn1128	Jobb ha erről te is tudsz: Ha ilyen fájdalmat érzel, sokkoló betegség állhat a háttérben	https://bekezdes.co/jobb-ha-errol-te-is-tudsz-ha-ilyen-fajdalmat-erzel-sokkolo-betegseg-allhat-a-hatterben-86338	2018.07.13	34	440	2726	fn	False
fn1129	Sokáig azt hitte a férfi hogy sörhasa van, majd mikor az orvos megvizsgálta döbbenetes dolgot talált benne!	https://bekezdes.co/sokaig-azt-hitte-a-ferfi-hogy-sorhasa-van-majd-mikor-az-orvos-megvizsgalta-dobbenetes-dolgot-talalt-benne-82880	2018.04.02	17	287	1596	ctrl	False
fn1130	Egy levél, ami megszabadíthat a visszerektől, a memória zavartól, sőt a fejfájástól is	https://elmenyorszag.com/egy-level-ami-megszabadithat-a-visszerektol-a-memoria-zavartol-sot-a-fejfajastol-is-126035	2022.04.02	25	251	1555	fn	False
fn1131	Erősebb, mint a legerősebb fájdalomcsillapítók, sokan azonban mégsem ismerik	https://elmenyorszag.com/erosebb-mint-a-legerosebb-fajdalomcsillapitok-sokan-azonban-megsem-ismerik-125982	2022.03.31	29	383	2266	fn	False
fn1132	Egy hétköznapi növény, amiről alig tudják, hogy az egyik legerősebb természetes inzulin	https://elmenyorszag.com/egy-hetkoznapi-noveny-amirol-alig-tudjak-hogy-az-egyik-legerosebb-termeszetes-inzulin-119294	2020.01.19	21	377	2366	fn	False
fn1133	Mindenki irtja a kertjében, pedig ízületi gyulladás és szénanátha ellen is remek ez a növény	https://www.tudasfaja.com/ha-megtudod-mennyire-hasznos-mindenre-csalant-fogsz-majd/	2022.05.04	43	702	4391	fn	False
fn1134	Dohányosoknak és volt dohányosoknak kötelező! Ezzel az itallal rövid idő alatt meg lehet tisztítani a tüdőt!	https://www.tudasfaja.com/dohanyosoknak-es-volt-dohanyosoknak-kotelezo-ezzel-az-itallal-rovid-ido-alatt-meg-lehet-tisztitani-a-tudot/	2022.05.03	26	297	1798	fn	False
fn1135	Tedd fel a lábad a falra: 5 csoda történik veled! Végezd el minden nap és élvezd jótékony hatásait!	https://www.tudasfaja.com/tedd-fel-a-labad-a-falra-5-csoda-tortenik-veled-vegezd-el-minden/	2022.05.03	67	1142	6698	fn	False
fn1136	Ez történik, ha homlokodra babérlevelet teszel! Elképesztő!	https://www.tudasfaja.com/ez-tortenik-ha-homlokodra-baberlevelet-teszel-elkepeszto/	2022.04.29	44	320	2192	fn	False
fn1138	Áttörés: 90 rákos egérből 90-et sikerült meggyógyítani	https://nlc.hu/csalad/20180201/uj-eljaras-rak-gyogyitas-90-egerbol-90-meggyogyult/	2018.02.01	5	88	563	fn	False
fn1139	Rusvai Miklós: A jövő héten tetőzhet az ötödik hullám Magyarországon	http://hatter-story.info/rusvai-miklos-a-jovo-heten-tetozhet-az-otodik-hullam-magyarorszagon/	2022.01.23	7	134	829	ctrl	False
fn1140	Lassú pulzus: miért veszélyes?	https://www.hazipatika.com/napi_egeszseg/sziv_es_errendszeri_betegsegek_megelozese/cikkek/lassu-pulzus-miert-veszelyes?utm_source=nlc_hu&utm_medium=pad&utm_campaign=20220307	2022.05.05	35	654	4390	ctrl	False
fn1141	​Gyerekek tömegei betegednek meg: a WHO vizsgálta a vakcinákkal való összefüggést	https://avilagtitkai.com/articles/view/gyerekek-tomegei-betegednek-meg-a-who-vizsgalta-a-vakcinakkal-valo-osszefuggest-2?fbclid=IwAR2QACeGfPGrhUDc5aNyuMfnpjB_r1VgYv7CMLDdIKUJHc9j9ohGz6Hsb2U	2022.05.03	12	222	1427	fn	False
fn1145	MÜLLER CECÍLIA KÉSZENLÉTBEN: MAGYARORSZÁGON IS BÁRMIKOR MEGJELENHET A GYEREKEKET TÁMADÓ MÁJGYULLADÁS VÍRUS	http://titkokszigete.hu/muller-cecilia-keszenletben-magyarorszagon-is-barmikor-megjelenhet-a-gyerekeket-tamado-majgyulladas-virus/?fbclid=IwAR0AVl0W33tAaG3vGEMFYOKpu7mLzOVQjPsUSoyZlg8A0gpFiq57rUyjAzs		24	431	2654	fn	False
fn1151	"A vérrögök elleni ""vakcinák"" BOOM-ot okoznak a vérrög-eltávolító iparban"	https://www.pokolafoldon.hu/pandemia/a-verrogok-elleni-vakcinak-boom-ot-okoznak-a-verrog-eltavolito-iparban	2022.05.03	31	743	4627	fn	False
fn1152	Orvosi őrület: Bill Gates új vakcinát fejleszt, amiről azt állítja, hogy megakadályozza a gyermekbénulás elleni vakcinák által okozott gyermekbénulást	https://www.pokolafoldon.hu/pandemia/orvosi-orulet-bill-gates-uj-vakcinat-fejleszt-amirol-azt-allitja-hogy-megakadalyozza-a-gyermekbenulas-elleni-vakcinak-altal-okozott-gyermekbenulast	2022.05.01	31	685	4259	fn	False
fn1153	A tanulmány szerint a legtöbb embernek már mikroműanyagok vannak a tüdejében - eldobható maszkokban -	https://www.pokolafoldon.hu/pandemia/a-tanulmany-szerint-a-legtobb-embernek-mar-mikromuanyagok-vannak-a-tudejeben-eldobhato-maszkokban	2022.04.21	29	604	4019	fn	False
fn1154	Biotechnológiai vállalat az emberek elméjének neuromodulációval történő irányítására törekszik	https://www.pokolafoldon.hu/pandemia/biotechnologiai-vallalat-az-emberek-elmejenek-neuromodulacioval-torteno-iranyitasara-torekszik	2022.04.21	25	597	3950	fn	False
fn1155	A Covid-19 elleni oltások az előrejelzések szerint a holokauszt áldozatainak tízszeresét fogják megölni csak 2022-ben	https://www.pokolafoldon.hu/pandemia/a-covid-19-elleni-oltasok-az-elorejelzesek-szerint-a-holokauszt-aldozatainak-tizszereset-fogjak-megolni-csak-2022-ben	2022.02.06	41	753	5033	fn	False
fn1156	A vakcina Bluetooth-csatlakozással rendelkezik?	https://www.pokolafoldon.hu/blog/a-vakcina-bluetooth-csatlakozassal-rendelkezik	2022.09.17	87	1324	7682	fn	False
fn1157	A beoltottaknak és az emlékeztetőt kapottaknak 3 évük van hátra...	https://www.pokolafoldon.hu/pandemia/a-beoltottaknak-es-az-emlekeztetot-kapottaknak-3-evuk-van-hatra	2022.02.04	170	3054	19008	fn	False
fn1158	Megsemmisítési hadművelet - a terv az emberi immunrendszer megtizedelésére egy laboratóriumban előállított kórokozóval	https://www.pokolafoldon.hu/pandemia/megsemmisitesi-hadmuvelet-a-terv-az-emberi-immunrendszer-megtizedelesere-egy-laboratoriumban-eloallitott-korokozoval	2022.12.10	163	3004	17940	fn	False
fn1159	Minden értelmet nyer, ha rájössz, hogy meg akarnak ölni minket	https://www.pokolafoldon.hu/pandemia/minden-ertelmet-nyer-ha-rajossz-hogy-meg-akarnak-olni-minket	2021.10.21	240	4222	25718	fn	False
fn1160	"Az összeesküvés-elméleteknek igazuk volt; ez egy ""mérgező-halálos oltás"""	https://www.pokolafoldon.hu/pandemia/az-osszeeskuves-elmeleteknek-igazuk-volt-ez-egy-mergezo-halalos-oltas	2021.09.20	170	2807	16683	fn	False
fn1161	Ezért válhatnak könnyebben rákossá az elhízottak	https://vilagfigyelo.com/ezert-valhatnak-konnyebben-rakossa-az-elhizottak/#docst		10	214	1367	ctrl	False
fn1163	Dr. Zacher Gábor: legalább egy generáció kell az ország mentális kilábalásához	http://kimondottigazsagok.com/dr-zacher-gabor-legalabb-egy-generacio-kell-az-orszag-mentalis-kilabalasahoz/		14	279	1780	ctrl	False
fn1164	Rejtélyes hepatitiszbetegség fertőz a WHO szerint, újra zárni kell?	http://kimondottigazsagok.com/rejtelyes-hepatitiszbetegseg-fertoz-a-who-szerint-ujra-zarni-kell/		25	339	2040	fn	False
fn1165	Kemenesi Gábor megszólalt a fertőző vakcinákról: ez mindent megváltoztathat…	http://kimondottigazsagok.com/kemenesi-gabor-megszolalt-a-fertozo-vakcinakrol-ez-mindent-megvaltoztathat/		11	180	1206	fn	False
fn1166	115 embernél alakult ki ritka agydaganat: mind ugyanabba az iskolába jártak	http://kimondottigazsagok.com/115-embernel-alakult-ki-ritka-agydaganat-mind-ugyanabba-az-iskolaba-jartak/		22	325	1900	fn	False
fn1173	FÖLDÖNKÍVÜLIEK ROBBANTJÁK KI A KÖVETKEZŐ VILÁGJÁRVÁNY: A TUDÓSOK SOKKOLÓ FIGYELMEZTETÉSE	http://titkokszigete.hu/foldonkivuliek-robbantjak-ki-a-kovetkezo-vilagjarvany-a-tudosok-sokkolo-figyelmeztetese/		11	210	1416	fn	False
fn1179	Képzeljük el, mekkora üzlet ez! Már 3 milliárd beadott kísérleti vakcina, de 11 milliárd vagy több dózisra van szükség!	https://www.alternativhirek.com/2021/07/kepzeljuk-el-mekkora-uzlet-ez-mar-3.html		21	542	3148	fn	False
fn1180	Az oroszoknak sikerült eltávolítaniuk a nanochipet a pfizer oltóanyagból	https://www.pokolafoldon.hu/pandemia/az-oroszoknak-sikerult-eltavolitaniuk-a-nanochipet-a-pfizer-oltoanyagbol	2021.05.23	48	600	3521	fn	False
fn1181	"A Covid ""vakcinák"" millióknál okoznak mikrovérrögöket... és nincs orvosi megoldás"	https://www.pokolafoldon.hu/pandemia/a-covid-vakcinak-millioknal-okoznak-mikroverrogoket-es-nincs-orvosi-megoldas	2022.02.22	32	620	3839	fn	False
fn1182	Bill Gates álma, hogy az Egészségügyi Világszervezeten keresztül irányítsa a bolygót, egyre közelebb kerül a valósághoz	https://www.pokolafoldon.hu/pandemia/bill-gates-alma-hogy-az-egeszsegugyi-vilagszervezeten-keresztul-iranyitsa-a-bolygot-egyre-kozelebb-kerul-a-valosaghoz	2022.05.05	40	986	6205	fn	False
fn1183	Hány embert ölnek meg az oltások?	https://www.pokolafoldon.hu/pandemia/hany-embert-olnek-meg-az-oltasok	2021.01.21	41	426	2844	fn	False
fn1184	"7 milliárd ember mint ""kísérleti nyúl"""	https://www.pokolafoldon.hu/pandemia/7-milliard-ember-mint-kiserleti-nyul	2021.05.26	61	942	5479	fn	False
fn1185	HATALMAS!!! A Covid-kezelés eltussolása kiderült	https://www.pokolafoldon.hu/pandemia/hatalmas-a-covid-kezeles-eltussolasa-kiderult	2021.06.22	14	201	1218	fn	False
fn1186	Megölték a nagyit - most a gyerekek vannak soron	https://www.pokolafoldon.hu/pandemia/megoltek-a-nagyit-most-a-gyerekek-vannak-soron	2021.08.10	110	1646	9797	fn	False
fn1187	Tömeges halálhullám jön az oltási kötelezettségek közepette, miközben az igazság és a forradalom tölti meg a levegőt	https://www.pokolafoldon.hu/pandemia/tomeges-halalhullam-jon-az-oltasi-kotelezettsegek-kozepette-mikozben-az-igazsag-es-a-forradalom-tolti-meg-a-levegot	2021.08.08	70	2130	13410	fn	False
fn1188	"Ismételd utánam: ""A PCR tesztek nem működnek!"	https://www.pokolafoldon.hu/pandemia/ismeteld-utanam-a-pcr-tesztek-nem-mukodnek	2021.08.07	68	961	5194	fn	False
fn1189	Zombivá válás a vaxx által	https://www.pokolafoldon.hu/pandemia/zombiva-valas-a-vaxx-altal	2021.08.07	114	2248	13022	fn	False
fn1190	Top 10 kiegészítők és egyéb természetes módszerek a COVID-19 megelőzésére	https://www.pokolafoldon.hu/pandemia/top-10-kiegeszitok-es-egyeb-termeszetes-modszerek-a-covid-19-megelozesere	2021.09.15	62	774	4995	fn	False
fn1191	Amerikai virológus elmagyarázza, miért halálos a Covid 19 vakcina	https://www.pokolafoldon.hu/pandemia/amerikai-virologus-elmagyarazza-miert-halalos-a-covid-19-vakcina	2021.09.15	140	2292	13835	fn	False
fn1194	Japán tesztelte a Moderna fiolákat, és azok mágnesesek. Kiemelt	https://www.pokolafoldon.hu/pandemia/japan-tesztelte-a-moderna-fiolakat-es-azok-magnesesek	2021.08.27	5	91	509	fn	False
fn1196	Az 5G tornyok aktiválása megölheti a COVID-19 vakcinát szedő embereket, figyelmeztetnek az elemzők	https://www.pokolafoldon.hu/pandemia/az-5g-tornyok-aktivalasa-megolheti-a-covid-19-vakcinat-szedo-embereket-figyelmeztetnek-az-elemzok	2022.01.16	37	810	4699	fn	False
fn1198	Hackerek feltörték a Pfizer, Moderna & Janssen szervereit! Az összes oltóanyag halálozási adat most már nyilvános Kiemelt	https://www.pokolafoldon.hu/blog/hackerek-feltortek-a-pfizer-moderna-pfizer-szervereit-az-osszes-oltoanyag-halalozasi-adat-most-mar-nyilvanos	2022.01.12	55	607	3479	fn	False
fn1199	A COVID-19 pandémia „a valaha történt legnagyobb átverés” - „mindennek holnap le kell állnia	https://www.pokolafoldon.hu/pandemia/a-covid-19-pandemia-a-valaha-tortent-legnagyobb-atveres-mindennek-holnap-le-kell-allnia	2021.01.12	30	345	2125	fn	False
fn1200	A WHO (végül) elismeri, hogy a PCR teszt potenciálisan hibás Kiemelt	https://www.pokolafoldon.hu/pandemia/a-who-vegul-elismeri-hogy-a-pcr-teszt-potencialisan-hibas	2021.01.26	22	323	1961	fn	False
fn1201	"A vakcinákba kerülő ""csodaanyag"" a történelem legnagyobb gyilkosa lehet - a grafén-oxid. Kiemelt"	https://www.pokolafoldon.hu/pandemia/a-vakcinakba-kerulo-csodaanyag-a-tortenelem-legnagyobb-gyilkosa-lehet-a-grafen-oxid	2021.10.02	31	526	3502	fn	False
fn1202	Japánban rejtélyes módon eltűnt a Delta variáns, a tudósok szerint kipusztította önmagát	https://ujvilagtudat.blogspot.com/2021/11/japanban-rejtelyes-modon-eltunt-delta.html	2022.05.05	26	577	3660	fn	False
fn1203	"A ""Smart Dust"" már körülöttünk van - Az apró nanobotok egy egyszerű kézfogással átadhatók, irányíthatják az agyunkat, akár egész hadseregeket is elpusztíthatnak"	https://ujvilagtudat.blogspot.com/2022/05/az-smart-dust-mar-korulottunk-van-az.html		54	1044	6809	fn	False
fn1206	3 NAP ALATT TAKARÍTJA KI A TÜDŐD EZ A KEVERÉK: DOHÁNYOSOKNAK FEJLESZTETTE KI EGY ORVOS	http://titkokszigete.hu/3-nap-alatt-takaritja-ki-a-tudod-ez-a-keverek-dohanyosoknak-fejlesztette-ki-egy-orvos/	2019.05.05	16	173	947	fn	False
fn1213	Keverd ezt a pár hozzávalót a tejhez és megszabadulhatsz a szervezetedben lappangó gyulladásoktól!	https://www.tudasfaja.com/keverd-ezt-a-par-hozzavalot-a-tejhez-es-megszabadulhatsz-a-szervezetedben-lappango-gyulladasoktol/	2017.04.08	20	243	1498	fn	False
fn1214	Egy hét alatt megszabadulhatsz a nyak-és hátfájástól, ha ezt a receptet kipróbálod!	https://www.tudasfaja.com/egy-het-alatt-megszabadulhatsz-a-nyak-es-hatfajastol-ha-ezt-a-receptet-kiprobalod/	2017.04.08	19	249	1438	fn	False
fn1215	Ízületi fájdalom kezelése a konyhából	https://www.tudasfaja.com/izuleti-fajdalom-kezelese/	2017.04.09	21	353	2216	fn	False
fn1216	Csupán 2 összetevő szükséges ahhoz, hogy megszabaduljunk a szervezetünkben élősködő parazitáktól és a zsírlerakódástól!	https://www.tudasfaja.com/csupan-2-osszetevo-szukseges-ahhoz-hogy-megszabaduljunk-a-szervezetunkben-eloskodo-parazitaktol-es-a-zsirlerakodastol/	2017.04.14	16	197	1257	fn	False
